Unnamed_0,Vendor,Vendor Site Id,Brand,Dcl,Department Id,Class Id,Class Name,Line Id,Line Name,Product ID,Pcode Description,Color,Size,Item,Description,Mfg Code,UPC,Status,Status 300,Site,Site Name,State,Square Footage,Region,Zone,MIL,FLM,DC FLM,Orgs,Cost,Retail,ATG Retail,GM Pct,Last Receipt,Last Sold Date,L30,D30,D60,LW,TTM,Qoh,Supply,Allocated,Intrans,Store Transfer,QTY Reserve,Store PO Qty,Dc Qoh,Dc Avail,DC Staged,DC RV,DC PO QTY,Buyer Name,Planner Code,Private Label,Season Code,Store Size,Rank,Supply In Stock,Avg. WOC,MIL_1,FLM_1,Days,Proj. Demand,Alloc. Rec.,New,Store Flag,SKU Flag,Flag,Final Alloc.,Left DC,Final Supply,Final Cost,% UA,Left DC %,Final In Stock,Demand Check,Helper,Unnamed_79,736,source_sheet,source_file,source_row_number,Store Name,is_allocate,is_review,is_no_alloc,is_eligible,is_site802,is_ak,is_review_pass1_candidate,has_target_final_alloc,row_category,model_segment,4364,4950,4188,3908,9518,3561,3143,1957,1648,target_units,target_positive,target_flms,target_rank_score,target_cut_rec,target_follow_rec,target_one_flm,target_zero_out,target_below_flm_remainder,target_review_pass1_positive,target_review_pass1_rank_score,model_path,pred_prob,rank_score,pred_flms_raw,review_pass1_prob,review_pass1_rank_score,review_pass1_units,Predicted Final Alloc,abs_error
,MOUNTAIN SHADES DISTRIBUTING,WHEAT RIDGE,Optic Nerve,7.708.1,7,708,Sunglasses,1,Polarized,p225377,Optic Nerve Tightrope Polarized Sunglasses - Matte Carbon/Blue,,Adult,1462450,TIGHTROPE/CRBN/POL/BRN/BLU MIR,17018,780207170187,Active,Active,247,Rohnert Park,CA,44644,Northern California,3,2,2,1,147,12,39.99,39.99,0.7,46153,46169,1,1,2,1,3,1,1,,0,0,0,0,19,13,6,0,0,"Branham, Dave Michael",Gift1,,,40K-50K,C,1,4.29,2,2,60,3,2,-,-,-,Review,2,5,3,24,0.009689922480620155,0.38461538461538464,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",2097,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.0681471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.23473107814788818,2.2481720447540283,0.9962528944015503,0.3971049189567566,1.737030267715454,0,0,2.0
,MOUNTAIN SHADES DISTRIBUTING,WHEAT RIDGE,Optic Nerve,7.708.1,7,708,Sunglasses,1,Polarized,p316553,Optic Nerve Contra Polarized Sunglasses,,Adult,1925594,CONTRA XL SHINY DARK TORT BROWN,22741,780207227416,Active,Active,238,Fresno,CA,30424,Southern California,4,3,2,1,147,12,39.99,39.99,0.7,46131,46164,3,1,2,1,10,1,1,,0,0,0,0,4,4,0,0,96,"Branham, Dave Michael",Gift1,,,30K-40K,B,0.9931972789115646,1.4300000000000002,3,2,60,4,4,-,Target Inv.,-,Review,2,0,3,24,0,0,0.9931972789115646,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",2523,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.3181471805599454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.40294262766838074,3.291945219039917,1.10765540599823,0.21925808489322662,2.2270429134368896,0,0,2.0
,MOUNTAIN SHADES DISTRIBUTING,WHEAT RIDGE,Optic Nerve,7.708.1,7,708,Sunglasses,1,Polarized,p316553,Optic Nerve Contra Polarized Sunglasses,,Adult,1925594,CONTRA XL SHINY DARK TORT BROWN,22741,780207227416,Active,Active,240,Heber City,UT,16366,Rocky Mountain,5,3,2,1,147,12,39.99,39.99,0.7,46134,46165,2,1,4,1,10,1,1,,0,0,0,0,4,4,0,0,96,"Branham, Dave Michael",Gift1,,,Less than 20K,C,0.9931972789115646,2.145,3,2,60,4,4,-,-,-,Review,2,0,3,24,0,0,0.9931972789115646,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",2524,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.3181471805599454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.2950828969478607,3.443337917327881,0.9504724144935608,0.37286725640296936,1.94418466091156,0,0,2.0
,NEWELL BRANDS INC,TMR,Coleman,1.131.3,1,131,Lanterns,3,Fuel,p310236,Coleman Deluxe Propane Lantern with Case,Green,,1898726,COLEMAN DELUXE PROPANE LANTERN WITH CASE,2000026520,076501218268,Active,Active,802,Ecommerce,UT,,,,0,1,4,146,34,34,59.99,0,,46168,4,0,2,1,9,0,0,,,,,0,46,32,14,0,0,"Branham, Dave Michael",Camp1,,,Greater than 60K,,0.9863013698630136,0,0,1,60,4,4,New,Disaster Prep,-,Review,2,15,2,68,0.04065040650406504,0.46875,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",2736,,False,True,False,True,True,False,True,True,Review,site802_review,,,,,,,,,,2.0,1.0,2.0,4.59861228866811,1.0,0.0,0.0,0.0,0.0,1.0,2.6931471805599454,site802_review_nn,0.9032832384109497,4.446951866149902,0.36145973205566406,0.980674684047699,2.608048677444458,1,0,2.0
,DURAFLAME INC,TMR,Western Premium BBQ Products,1.132.14,1,132,Food Preperation Appliances,14,Wood Chips & Chunks,p302331,Western Premium BBQ Products BBQ Cooking Wood Chunks,,,1864204,WESTERN 500 CU IN MESQUITE CHUNK BOX S24,78154,078342781543,Active,Active,149,Rocklin,CA,56234,Northern California,3,3,2,104,143,5,9.99,9.99,0.5,46134,46141,0,1,1,0,5,2,2,,0,0,0,0,104,100,4,0,104,"Branham, Dave Michael",Camp1,,,50K-60K,C,0.958041958041958,,3,2,60,1,2,-,-,-,Review,2,0,4,10,0,0,1,,Review Final Supply - Existing Stock May Be Enough,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",2237,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,2.9431471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.2911107838153839,1.289406418800354,1.0354816913604736,1.0,55799.3359375,0,0,2.0
,COGHLANS LTD,WINNIPEG,Coghlan's,1.136.1,1,136,Accessories,1,Camp Accessories,p314329,Coghlan's Pocket Chainsaw,Black,,1916196,POCKET CHAINSAW,2227,056389022270,Active,Active,802,Ecommerce,UT,,,,0,6,6,147,9.89,9.89,19.99,0,,46169,4,0,0,2,4,0,0,,,,,0,14,8,6,0,0,"Branham, Dave Michael",Camp1,,,Greater than 60K,,0.9931972789115646,0,0,6,60,5,6,New,Disaster Prep,-,Review,2,0,2,19.78,0,0,1,,,,,3.3 Working Table,"Daily Allocation - 136, 139, 158, 101, 108, 109, 151 - 5.28.2026.xlsb",1275,,False,True,False,True,True,False,True,True,Review,site802_review,,,,,,,,,,2.0,1.0,0.3333333333333333,2.6210154057851143,1.0,1.0,1.0,0.0,0.0,1.0,2.6931471805599454,site802_review_nn,0.4025225341320038,0.3479771316051483,0.0872177854180336,0.04920993000268936,2.5430490970611572,0,0,2.0
,TENDER CORPORATION,LITTLETON NH,After Bite,1.139.2,1,139,First Aid,2,First Aid Supplies,p290380,After Bite X-Tech Insect Bite Treatment,White,,1818855,AFTERBITE X-TECH S23,0006-1040,044224610409,Active,Active,802,Ecommerce,UT,,,,4,2,12,137,4.18,4.18,7.99,0,,,0,0,0,0,0,3,3,,,,,0,528,308,220,0,0,"Branham, Dave Michael",Camp1,,,Greater than 60K,,1,,4,2,60,0,2,New,Disaster Prep,-,Allocate,,306,3,0,0.1881918819188192,0.9935064935064936,1,,,,,3.3 Working Table,"Daily Allocation - 136, 139, 158, 101, 108, 109, 151 - 6.5.2026.xlsb",543,,True,False,False,True,True,False,False,True,Allocate,site802_allocate,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,site802_allocate_nn,0.04234139621257782,0.8983573317527771,1.0603091716766357,0.0,0.0,0,2,2.0
,DURAFLAME INC,TMR,Western Premium BBQ Products,1.132.14,1,132,Food Preperation Appliances,14,Wood Chips & Chunks,p302331,Western Premium BBQ Products BBQ Cooking Wood Chunks,,,1864204,WESTERN 500 CU IN MESQUITE CHUNK BOX S24,78154,078342781543,Active,Active,246,South Jordan,UT,30774,Rocky Mountain,5,3,2,104,143,5,9.99,9.99,0.5,46063,46164,2,0,0,0,7,1,1,,0,0,0,0,104,100,4,0,104,"Branham, Dave Michael",Camp1,,,30K-40K,C,0.958041958041958,2.145,3,2,60,1,2,-,-,-,Review,2,0,3,10,0,0,1,,,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",2226,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.0681471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.3953063488006592,2.4469075202941895,0.976116418838501,0.9969486594200134,2.213865280151367,0,0,2.0
,DURAFLAME INC,TMR,Western Premium BBQ Products,1.132.14,1,132,Food Preperation Appliances,14,Wood Chips & Chunks,p302331,Western Premium BBQ Products BBQ Cooking Wood Chunks,,,1864204,WESTERN 500 CU IN MESQUITE CHUNK BOX S24,78154,078342781543,Active,Active,117,Phoenix,AZ,48171,Southwest,6,4,2,104,143,5,9.99,9.99,0.5,46068,46064,0,2,2,0,7,3,3,,0,0,0,0,104,100,4,0,104,"Branham, Dave Michael",Camp1,,,40K-50K,B,0.958041958041958,,4,2,60,1,2,-,-,-,Review,2,0,5,10,0,0,1,,Review Final Alloc - Single FLM May Be Too High,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",2217,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,2.8181471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.2540152072906494,1.5475248098373413,0.9096826314926147,1.0,44685.24609375,0,0,2.0
,BLACK DIAMOND EQUIPMENT LTD,NDF,Black Diamond,7.704.3,7,704,Lighting Products,3,HeadLamps LED $20-$39.99,p246745,Black Diamond Astro 300 LED Headlamp,Graphite,,1707257,BD ASTRO 300 DF HEADLAMP GRPHIT S22,BD6207520004ALL1,793661752899,Active,Active,229,Carson City,NV,42987,Northern California,3,4,2,20,147,13.47,24.95,24.95,0.46,45993,46171,5,4,10,3,41,4,4,,0,0,0,0,1908,1816,92,0,0,"Branham, Dave Michael",Gift1,,,40K-50K,C,0.9931972789115646,3.432,4,2,60,12,8,-,-,-,Allocate,4,1766,8,53.88,0.534503631961259,0.9724669603524229,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",270,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,4.0,1.0,2.0,4.09861228866811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.9999858140945435,4.792051315307617,3.264374256134033,0.0,0.0,0,6,2.0
,WESTFIELD OUTDOORS INC,INDIANAPOLIS,Sportsman's Warehouse,1.128.1,1,128,Cots,1,Military,p306149,Sportsman's Warehouse XXL Camp Cot,Black,XXL,1853999,XXL CAMP COT,BD-7013,844093044950,Active,Active,178,Cedar City,UT,16763,Rocky Mountain,5,2,1,1,146,39.6,149.99,149.99,0.74,46168,46167,7,15,26,3,54,8,15,,7,0,0,0,1167,1102,65,0,3808,"Branham, Dave Michael",Camp1,,,Less than 20K,C,1,9.192857142857143,2,1,60,21,6,-,-,-,Allocate,5,1084,20,198,0.33058859408356206,0.9836660617059891,1,,,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",1456,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,5.0,1.0,5.0,3.791759469228055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.9995406866073608,3.8654353618621826,3.3118412494659424,0.0,0.0,0,3,2.0
,MOUNTAIN SHADES DISTRIBUTING,WHEAT RIDGE,Optic Nerve,7.708.1,7,708,Sunglasses,1,Polarized,p225377,Optic Nerve Tightrope Polarized Sunglasses - Matte Carbon/Blue,,Adult,1462450,TIGHTROPE/CRBN/POL/BRN/BLU MIR,17018,780207170187,Active,Active,225,Farmington,NM,30130,Southwest,6,2,2,1,147,12,39.99,39.99,0.7,46026,46173,1,0,0,1,7,1,1,,0,0,0,0,19,13,6,0,0,"Branham, Dave Michael",Gift1,,,30K-40K,C,1,4.29,2,2,60,2,2,-,-,-,Review,2,5,3,24,0.009689922480620155,0.38461538461538464,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",2098,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.0681471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.2247096300125122,0.29562434554100037,1.0366065502166748,0.35017308592796326,1.4262371063232422,0,0,2.0
,EAST RESOURCE OUTDOOR INC,NINGBO,YOLI,1.127.1,1,127,Camp Furniture,1,Stools/Chairs,p324524,ADULT QUAD CHAIR GREEN,Blue,Adult,1967029,ADULT QUAD CHAIR BLUE,MX-MXQAC01,850068857081,Active,Active,254,Rock Springs,WY,16255,Rocky Mountain,5,3,,6,147,5.6,12.99,12.99,0.57,46095,46171,6,0,0,6,6,6,6,,0,0,0,0,2684,68,216,2400,5880,"Branham, Dave Michael",Camp1,,,Less than 20K,E,1,4.29,3,1,60,13,7,-,-,-,Allocate,6,52,12,33.599999999999994,0.007881176113973931,0.7647058823529411,1,,,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",364,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,6.0,1.0,6.0,5.6959101490553135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.9943300485610962,5.5232977867126465,4.18733024597168,0.0,0.0,0,4,2.0
,STANSPORT,LOS ANGELES,Stansport,1.136.8,1,136,Accessories,8,Prospecting,p1362219,Stansport Adventurer's Gold Panning Kit,Black,,1274830,GOLD PANNING KIT,603,011319548091,Active,Active,248,Juneau,AK,27852,Alaska,1,2,2,6,115,18.92,36.99,34.99,0.49,46048,46166,1,2,8,1,18,2,2,,0,0,0,0,86,56,30,0,0,"Branham, Dave Michael",Camp1,,,20K-30K,A,1,8.58,2,2,60,5,4,-,-,-,Allocate,4,24,6,75.68,0.04633204633204633,0.42857142857142855,1,,,,,3.3 Working Table,"Daily Allocation - 136, 139, 158, 101, 108, 109, 151 - 5.28.2026.xlsb",851,,True,False,False,True,False,True,False,True,Allocate,ak_allocate,,,,,,,,,,4.0,1.0,2.0,3.84861228866811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ak_allocate_nn,0.997880220413208,3.514798402786255,1.3404089212417603,0.0,0.0,0,2,2.0
,CAMELBAK PRODUCTS LLC,PETALUMA,CamelBak,1.152.6,1,152,Hydration,6,Accessories,p51250,CamelBak Crux Hydration Reservoirs,Blue,,1446444,CB CRUX 100OZ / 3L RESERVOIR,1228401003,886798002415,Active,Active,159,Wasilla,AK,52211,Alaska,1,4,2,18,147,19.95,42,42,0.53,46168,46175,7,9,22,5,65,9,11,2,0,0,0,0,357,203,154,0,0,"Branham, Dave Michael",Camp1,,,50K-60K,A,1,6.741428571428571,4,2,60,22,12,-,Large Display,-,Allocate,6,155,17,119.69999999999999,0.11841100076394194,0.7635467980295566,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",287,,True,False,False,True,False,True,False,True,Allocate,ak_allocate,,,,,,,,,,6.0,1.0,3.0,4.261294361119891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ak_allocate_nn,0.9667046666145325,4.6070451736450195,3.5568344593048096,0.0,0.0,0,8,2.0
,CAMP CHEF,TMR,Camp Chef,1.132.6,1,132,Food Preperation Appliances,6,Smoker Accessories,p1360172,Camp Chef Rib Rack,Silver,,1281440,CAMP CHEF RIB RACK,RIBRK,033246208183,Active,Active,605,Rochester,NY,55000,Great Lakes,7,2,2,12,143,8.25,14.99,14.99,0.45,46027,46165,4,1,4,2,14,2,2,,0,0,0,0,257,251,6,0,72,"Branham, Dave Michael",Camp1,,,50K-60K,B,1,2.145,2,2,60,7,6,-,-,-,Allocate,4,235,6,33,0.30678851174934724,0.9362549800796812,1,,,,,3.3 Working Table,"Daily Allocation - 132, 150 - 5.26.2026.xlsb",50,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,4.0,1.0,2.0,4.09861228866811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.9991599321365356,3.733891010284424,1.4738471508026123,0.0,0.0,0,2,2.0
,KATADYN NORTH AMERICA INC,MINNEAPOLIS,Katadyn,1.151.3,1,151,Water Treatment,3,Accessories,p133351,Katadyn Hiker Pro Replacement Cartridge,,,1101722,HIKER PRO REPL CARTRIDGE,8014644,604375146440,Active,Active,104,Meridian,ID,45866,Rocky Mountain,5,4,2,6,147,34.17,59.99,59.99,0.43,45975,46164,2,2,3,1,9,0,0,,0,0,0,0,2,2,0,0,0,"Branham, Dave Michael",Camp1,,,40K-50K,B,0.9183673469387755,0,4,2,60,4,4,-,-,-,Review,,0,0,0,0,0,0.9251700680272109,,,,,3.3 Working Table,"Daily Allocation - 136, 139, 158, 101, 108, 109, 151 - 5.28.2026.xlsb",1325,,False,True,False,True,False,False,True,True,Review,review,,,,,,,,,,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,review_pass1_zero_supply_single_flm,0.10472007095813751,0.8251429796218872,0.0,0.4840921461582184,-0.03163457289338112,2,2,2.0
,EAGLES NEST OUTFITTERS INC,ASHEVILLE,Eagles Nest Outfitters,1.128.3,1,128,Cots,3,Hammocks,p203794,Eagles Nest Outfitters Atlas EXT 10 inch Extension System,Navy/Charcoal,,1517830,ENO ATLAS EXT: NAVY CHAR,ASE002,811201018318,Active,Active,236,Pocatello,ID,32990,Rocky Mountain,5,2,1,50,89,10.95,19.95,19.95,0.45,46170,46168,4,8,13,1,19,4,8,4,0,0,0,0,472,459,13,0,500,"Branham, Dave Michael",Camp1,,,30K-40K,C,1,8.58,2,1,60,10,2,-,-,-,Allocate,,452,8,0,0.47578947368421054,0.9847494553376906,1,,,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",345,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,allocate_main_nn,0.913308322429657,2.06018328666687,1.77494215965271,0.0,0.0,0,2,2.0
,BEER NUTS INC,BLOOMINGTON,Beer Nuts,1.150.7,1,150,Food & Beverage,7,"Cookies, Chips, Energy Bars",p251490,Beer Nuts Original Bar Mix Grab Bag,,,1512101,BEER NUTS ORIG BAR MIX 20OZ BAG,06320,070842063020,Active,Active,230,Hillsboro,OR,40338,Pacific North West,2,2,8,8,147,7.6,12.99,12.99,0.41,46044,46164,3,3,5,1,28,2,2,,0,0,0,0,78,22,56,0,0,"Branham, Dave Michael",Camp1,,,40K-50K,B,0.9863945578231292,2.8600000000000003,2,8,60,6,8,-,-,-,Review,6,0,8,45.599999999999994,0,0,0.9931972789115646,,,,,3.3 Working Table,"Daily Allocation - 132, 150 - 5.26.2026.xlsb",1485,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,6.0,1.0,0.75,2.9346157879354227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,review_pass2_main_nn,0.5289600491523743,2.1997315883636475,0.7421254515647888,1.0,52414.0546875,0,8,2.0
,ALLIANCE SPORTS GROUP LP,GRAND PRAIRIE,NEBO,7.704.6,7,704,Lighting Products,6,HeadLamps LED Rechargable,p316843,NEBO MYCRO 450 LED Headlamp,Mossy Oak Bottomland Camo  ,,1927244,MYCRO 450 MOSSY OAK,NEB-HLP-0037,044435921783,Active,Active,189,Walla Walla,WA,16255,Pacific North West,2,6,2,6,147,17.25,34.99,34.99,0.51,46135,46162,3,3,5,1,31,4,4,,0,0,0,0,252,242,10,0,0,"Branham, Dave Michael",Gift1,,,Less than 20K,D,1,5.720000000000001,6,2,60,6,2,-,-,-,Review,2,200,6,34.5,0.1607717041800643,0.8264462809917356,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",1403,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,2.6931471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.27800530195236206,2.088829278945923,1.0647556781768799,1.0,61314.1171875,0,0,2.0
,TETON SPORTS,CEDAR HILLS,Teton,1.152.4,1,152,Hydration,4,Hydration Packs,p251333,Teton Oasis 18 Liter Hydration Backpack,Onyx Black,One Size,1721386,TETON OASIS 18 ONYX S22,3218YX,817354014689,Spring,Active,102,Provo,UT,41800,Rocky Mountain,5,4,1,1,144,23.5,54.99,54.99,0.57,46158,46165,9,2,6,3,26,3,3,,0,0,0,0,847,757,90,0,0,"Branham, Dave Michael",Camp1,,,40K-50K,A,0.9861111111111112,1.43,4,1,60,12,9,-,-,-,Allocate,4,666,7,94,0.43387622149837135,0.8797886393659181,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",1079,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,4.0,1.0,4.0,6.1094379124341005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.9991921782493591,6.348694801330566,5.663378715515137,0.0,0.0,0,6,2.0
,MOUNTAIN SHADES DISTRIBUTING,WHEAT RIDGE,Optic Nerve,7.708.10,7,708,Sunglasses,10,Kids,p258646,Optic Nerve Cowlick Polarized Sunglasses - Black and Blue/Smoke,,Youth,1736850,COWLICK BLK/POL SMK S22,22204,780207222046,Active,Active,243,Sheridan CO,CO,31556,Rocky Mountain,5,2,2,1,147,6,19.99,19.99,0.7,46116,46165,1,2,2,1,8,1,1,,0,0,0,0,20,6,14,0,72,"Branham, Dave Michael",Gift1,,,30K-40K,C,0.9931972789115646,4.29,2,2,60,4,4,-,-,-,Review,2,2,3,12,0.0048543689320388345,0.3333333333333333,0.9931972789115646,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 5.27.2026.xlsb",2461,,False,True,False,True,False,False,False,True,Review,review,,,,,,,,,,2.0,1.0,1.0,3.3181471805599454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.4341643750667572,3.5657927989959717,1.0407166481018066,0.40992313623428345,1.5345075130462646,0,0,2.0
,BLACK DIAMOND EQUIPMENT LTD,SALT LAKE CITY,Black Diamond,7.704.3,7,704,Lighting Products,3,HeadLamps LED $20-$39.99,p246731,Black Diamond Cosmo 350 LED Headlamp ,Graphite,,1707248,BD COSMO 350 DF HEADLAMP GRPHITE S22,BD6206730004ALL1,793661519805,Active,Active,213,Puyallup,WA,52007,Pacific North West,2,4,2,50,132,21.57,39.95,39.95,0.46,46144,46173,2,1,3,2,30,3,3,,0,0,0,0,1072,1006,66,0,0,"Branham, Dave Michael",Gift1,,,50K-60K,C,1,6.4350000000000005,4,2,60,6,4,-,-,-,Allocate,2,990,5,43.14,0.5020283975659229,0.9840954274353877,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",241,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,2.0,1.0,1.0,3.0681471805599454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.999772846698761,3.7119619846343994,1.5293071269989014,0.0,0.0,0,4,2.0
,ALLIANCE SPORTS GROUP LP,GRAND PRAIRIE,NEBO,7.704.9,7,704,Lighting Products,9,Flashlight LED,p294705,NEBO TORCHY 300 Compact Flashlight,Black,,1830070,NEBO TORCHY 300 FLASHLIGHT F23,NEB-FLT-1045,645397939917,Active,Active,235,Kelso,WA,41845,Pacific North West,2,12,2,4,147,5.75,11.99,11.99,0.52,46163,46164,2,1,1,0,31,11,11,,0,0,0,0,264,216,48,0,0,"Branham, Dave Michael",Gift1,,,40K-50K,C,1,23.595000000000002,12,2,60,2,2,-,-,-,Allocate,2,140,13,11.5,0.06802721088435375,0.6481481481481481,1,,Review Final Alloc - Single FLM May Be Too High,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",47,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,2.0,1.0,1.0,2.6931471805599454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,allocate_main_nn,0.2522427439689636,1.6704471111297607,0.6239511966705322,0.0,0.0,0,0,2.0
,ALLIANCE SPORTS GROUP LP,GRAND PRAIRIE,NEBO,7.704.9,7,704,Lighting Products,9,Flashlight LED,p294705,NEBO TORCHY 300 Compact Flashlight,Black,,1830070,NEBO TORCHY 300 FLASHLIGHT F23,NEB-FLT-1045,645397939917,Active,Active,155,Columbia,SC,63497,Mid-Atlantic,9,12,2,4,147,5.75,11.99,11.99,0.52,46123,46171,5,8,9,3,71,7,13,,6,0,0,0,264,216,48,0,0,"Branham, Dave Michael",Gift1,,,Greater than 60K,A,1,11.154,12,2,60,15,2,-,Large Display,-,Allocate,,140,13,0,0.06802721088435375,0.6481481481481481,1,,,,,3.3 Working Table,"Daily Allocation - 133, 155, 131, 704, 141, 152, 156, 708, 715 - 6.3.2026.xlsb",35,,True,False,False,True,False,False,False,True,Allocate,allocate,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,allocate_main_nn,0.8619385957717896,1.291644811630249,0.5294768810272217,0.0,0.0,0,2,2.0
,HARVEST RIGHT,SALT LAKE CITY,Harvest Right,1.132.2,1,132,Food Preperation Appliances,2,Dehydrators,p244442,Harvest Right Vacuum Pump Oil - 1 quart,,,1697039,VACUUM PUMP OIL 1 QUART,HR-VP-OIL,854877008450,Spring,Active,248,Juneau,AK,27852,Alaska,1,8,1,1,30,8.75,15.69,14.99,0.44,46147,46155,2,3,5,0,10,5,5,,0,0,0,0,71,60,11,0,0,"Branham, Dave Michael",Camp1,,,20K-30K,B,1,10.725,8,1,60,3,3,-,-,-,Review,2,37,7,17.5,0.17703349282296652,0.6166666666666667,1,True,,,,3.3 Working Table,"Daily Allocation - 127, 132, 128, 150, 706, 134 - 6.1.2026.xlsb",2326,,False,True,False,True,False,True,False,True,Review,review,,,,,,,,,,2.0,1.0,2.0,3.09861228866811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,review_two_pass_none,0.3709912598133087,1.9467766284942627,0.1000494658946991,0.9993970394134521,4.875001430511475,0,0,2.0
